"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","pbqc","treatment1","treatment2","pooled_R1.mzXML","pooled_R2.mzXML","Pooled_R3.mzXML","Treatment1_R1.mzXML","Treatment1_R2.mzXML","Treatment1_R3.mzXML","Treatment2_R1.mzXML","Treatment2_R2.mzXML","Treatment2_R3.mzXML","isotopes","adduct","pcgroup"
"9678",935.544039372561,935.543049207712,935.544531291557,7921.67115003274,7919.39323065861,7934.94282531608,3,1,1,1,1226,1112,1194,1243,1208,1334,1243,1187,1127,"","","366"
"9679",828.517508260219,828.515082030859,828.519934489579,7967.35548645005,7963.00320746909,7971.70776543101,2,0,1,1,1105,1144,1050,1122,1201,1155,1081,1079,1074,"","","343"
"9680",895.549448459565,895.548038794324,895.550858124807,7966.23721353489,7959.69795468633,7972.77647238345,2,0,1,1,1437,1377,1474,1488,1471,1448,1442,1415,1353,"","","343"
"9681",915.573205507843,915.572366073215,915.574044942471,7977.37373055593,7977.03696453144,7977.71049658042,2,0,1,1,2067,1921,1925,2004,2024,2105,1944,1924,1857,"[1538][M]-","","356"
"9682",1073.64601082238,1073.64601082238,1073.64601082238,7983.71359569595,7983.71359569595,7983.71359569595,1,0,0,1,1241,1139,1211,1273,1242,1271,1167,1227,1148,"","","362"
"9683",609.450357461657,609.450357461657,609.450357461657,7997.71899613025,7997.71899613025,7997.71899613025,1,0,0,1,1230,1160,1149,1201,1267,1241,1153,1209,1147,"","","364"
"9684",815.518726733317,815.518726733317,815.518726733317,7987.71524540189,7987.71524540189,7987.71524540189,1,0,0,1,2275,2167,2157,2337,2314,2280,2114,2211,2151,"","","362"
"9685",1007.58662674677,1007.58662674677,1007.58662674677,7943.68597166573,7943.68597166573,7943.68597166573,1,0,0,1,1145,1020,1117,1070,1100,1146,1075,1038,1001,"","","365"
"9686",1085.64228101404,1085.64228101404,1085.64228101404,7949.68986959501,7949.68986959501,7949.68986959501,1,0,0,1,1079,913,1047,1128,1004,1115,964,1023,958,"","","343"
"9687",741.495769314942,741.495769314942,741.495769314942,7985.71446549889,7985.71446549889,7985.71446549889,1,0,0,1,2063,2030,2014,2117,2117,2171,2030,1988,1920,"","","362"
"9688",893.563295314082,893.562229247703,893.564361380462,7996.40119263845,7995.08338914665,7997.71899613025,2,0,1,1,1354,1215,1313,1367,1353,1416,1265,1332,1215,"","","364"
"9689",800.50141173686,800.50141173686,800.50141173686,7953.69413809309,7953.69413809309,7953.69413809309,1,0,0,1,1114,1031,1008,1141,1095,1121,984,1069,1032,"[1490][M+3]-","","343"
"9690",735.474750876228,735.474750876228,735.474750876228,7999.71876845078,7999.71876845078,7999.71876845078,1,0,0,1,1200,1089,1110,1204,1246,1222,1123,1216,1143,"","","364"
"9691",979.612683138049,979.612581741974,979.614100647642,7995.71823257287,7994.89707983094,7997.30811756554,3,0,2,1,1308,1235,1208,1326,1254,1366,1261,1256,1217,"","","364"
"9692",1041.62828504641,1041.62828504641,1041.62828504641,7963.7020446747,7963.7020446747,7963.7020446747,1,0,0,1,1343,1233,1211,1310,1299,1364,1200,1218,1222,"","","343"
"9693",425.340296376821,425.340296376821,425.340296376821,8001.72154108057,8001.72154108057,8001.72154108057,1,0,0,1,864,722,800,724,741,746,700,725,754,"","","364"
"9694",751.498684987178,751.496209790597,751.500720113644,7993.71747569602,7988.86272035251,7995.30545634811,3,0,2,1,1551,1417,1475,1497,1515,1561,1382,1377,1345,"","","362"
"9695",965.59630278485,965.59630278485,965.59630278485,7987.71524540189,7987.71524540189,7987.71524540189,1,0,0,1,1341,1321,1268,1356,1346,1396,1332,1352,1247,"","","362"
"9696",683.455718403617,683.455718403617,683.455718403617,7975.70931687063,7975.70931687063,7975.70931687063,1,0,0,1,2269,2082,2166,2152,2263,2343,2135,2213,2041,"","","356"
"9697",877.562615359027,877.558154009363,877.567076708692,8006.58952088072,8001.72154108057,8011.45750068086,2,1,0,1,1310,1131,1241,1283,1411,1275,1179,1234,1146,"","","364"
"9698",951.613197418186,951.609013104187,951.618584124043,8005.34241587152,8001.45128581204,8009.32286429894,4,1,2,1,1439,1311,1357,1456,1449,1519,1355,1355,1334,"","","364"
"9699",977.617185056914,977.617107802059,977.617262311769,8003.32008811166,7998.91826089011,8007.72191533322,2,0,1,1,1216,1168,1210,1280,1343,1299,1175,1225,1086,"","","364"
"9700",1019.63070630835,1019.6292120185,1019.6322005982,7982.57611297516,7979.71060822602,7985.44161772431,2,1,0,1,1199,1181,1226,1266,1195,1299,1143,1153,1191,"","","356"
"9701",967.625522100513,967.62179481156,967.630605665906,8003.31603760949,7997.08975014959,8003.72132663219,3,0,2,1,1578,1484,1482,1584,1579,1591,1477,1537,1494,"","","364"
"9702",1025.64195932942,1025.63715168068,1025.64676697816,8002.41087808657,8001.10042954094,8003.72132663219,2,0,1,1,1465,1297,1329,1417,1474,1486,1320,1393,1339,"","","364"
"9703",1061.63550441351,1061.6324454409,1061.63856338612,7969.48739176596,7961.2642869515,7977.71049658042,2,0,1,1,1288,1235,1140,1166,1236,1299,1162,1196,1194,"","","343"
"9704",595.44460411157,595.441791800822,595.447416422318,8007.34782641832,8005.72211665835,8008.97353617828,2,0,1,1,1203,1120,1090,1235,1163,1196,1171,1112,1073,"","","364"
"9705",821.534482784516,821.534482784516,821.534482784516,8003.72132663219,8003.72132663219,8003.72132663219,1,0,0,1,1408,1248,1367,1444,1456,1487,1334,1346,1321,"","","364"
"9706",900.577453997971,900.572141002433,900.577455231231,7977.28217749763,7975.03107302091,7987.71524540189,3,0,2,1,1098,1079,1200,1212,1178,1143,1049,1039,1089,"","","356"
"9707",969.629961621226,969.628945489991,969.630977752461,8006.41973031188,8005.72211665835,8007.11734396541,2,0,1,1,1800,1610,1661,1805,1716,1838,1630,1648,1603,"[1539][M]-","","364"
"9708",857.538802076692,857.537118474827,857.543244818494,7983.44043352085,7981.71363896513,7985.05643384554,3,1,1,1,2074,2015,1939,2131,2074,2137,2038,2103,1847,"[1540][M]-","","362"
"9709",997.616672541963,997.612440024595,997.620905059331,7977.36755951628,7971.0215233366,7983.71359569595,2,0,1,1,1569,1377,1444,1472,1524,1506,1423,1455,1438,"","","356"
"9710",929.593759528086,929.589823819757,929.597695236414,7998.51438272951,7997.71899613025,7999.30976932878,2,0,1,1,1891,1857,1747,1988,1886,1983,1790,1901,1787,"[1542][M+2]-","","364"
"9711",1127.69113035314,1127.69113035314,1127.69113035314,7979.71060822602,7979.71060822602,7979.71060822602,1,0,0,1,1062,959,963,1002,1026,1100,972,983,939,"","","356"
"9712",1127.72692161584,1127.72692161584,1127.72692161584,8019.72683100694,8019.72683100694,8019.72683100694,1,0,0,1,1180,1065,1094,1106,1177,1210,1093,1089,1096,"","","371"
"9713",1097.68743143865,1097.68595678853,1097.68890608878,8006.41021945842,7999.09509686842,8013.72534204841,2,0,1,1,1230,1093,1189,1187,1243,1250,1191,1170,1121,"","","364"
"9714",867.590135962026,867.587635207564,867.598293456752,8017.72599563879,8015.4590248566,8021.33723728335,3,1,1,1,1938,1798,1832,1945,1988,1980,1772,1844,1805,"","","1180"
"9715",871.575188746657,871.573583535373,871.580727562702,8000.92933700644,7997.30811756554,8007.72191533322,3,0,2,1,2138,1991,1941,2155,2090,2141,1988,2038,1855,"[1541][M]-","","364"
"9716",985.632834620989,985.625412702299,985.636609852135,7998.91826089011,7997.71899613025,7999.45105671162,3,1,1,1,1744,1698,1637,1672,1753,1847,1607,1732,1589,"","","364"
"9717",1021.66450710846,1021.66450710846,1021.66450710846,8023.72951877844,8023.72951877844,8023.72951877844,1,0,0,1,1143,1111,1137,1159,1139,1207,1081,1116,1075,"","","295"
"9718",927.60348620131,927.60143392933,927.608648411443,8011.72452595874,8007.32026623552,8017.01857180185,3,0,2,1,1940,1817,1841,1954,1945,1960,1901,1862,1739,"[1542][M]-","","364"
"9719",711.501246406972,711.498200374289,711.504292439654,8018.59523553582,8013.72534204841,8023.46512902323,2,1,0,1,1807,1645,1722,1762,1880,1819,1707,1745,1620,"","","371"
"9720",907.609426485981,907.609426485981,907.609426485981,8021.72867067931,8021.72867067931,8021.72867067931,1,0,0,1,1326,1207,1268,1360,1340,1365,1275,1272,1262,"","","371"
"9721",523.415105143042,523.415105143042,523.415105143042,8031.73297418072,8031.73297418072,8031.73297418072,1,0,0,1,848,817,782,898,852,890,827,811,773,"","","295"
"9722",905.580559933354,905.579768679308,905.581351187401,8001.51697520783,8001.31240933509,8001.72154108057,2,0,1,1,1351,1394,1282,1343,1408,1381,1357,1320,1230,"","","364"
"9723",823.581273746235,823.577695380953,823.584993980339,8033.73385365608,8031.47031578156,8035.11704966223,3,1,1,1,1565,1566,1597,1635,1639,1707,1515,1586,1457,"","","295"
"9724",849.566837886043,849.566837886043,849.566837886043,8031.73297418072,8031.73297418072,8031.73297418072,1,0,0,1,1260,1185,1168,1315,1246,1223,1149,1188,1131,"","","295"
"9725",893.611948185814,893.611083359639,893.612813011989,8033.42501192148,8031.73297418072,8035.11704966223,2,0,1,1,1332,1379,1360,1365,1383,1420,1237,1324,1295,"","","295"
"9726",1037.69213475924,1037.69003302073,1037.69423649774,8028.3977073225,8025.06244046428,8031.73297418072,2,0,1,1,1303,1162,1193,1222,1275,1301,1183,1214,1193,"","","295"
"9727",1069.71651900099,1069.71047267038,1069.71654241925,8033.73385365608,8025.06244046428,8043.47824429586,3,1,1,1,1318,1276,1224,1315,1336,1409,1296,1289,1227,"","","295"
"9728",727.522689018367,727.522689018367,727.522689018367,8031.73297418072,8031.73297418072,8031.73297418072,1,0,0,1,1592,1490,1538,1617,1707,1646,1413,1513,1465,"","","295"
"9729",939.628833896839,939.628833896839,939.628833896839,8031.73297418072,8031.73297418072,8031.73297418072,1,0,0,1,1701,1568,1617,1677,1685,1721,1611,1636,1556,"","","295"
"9730",1039.69846038387,1039.69846038387,1039.69846038387,8037.73463322664,8037.73463322664,8037.73463322664,1,0,0,1,1388,1284,1326,1401,1397,1504,1309,1343,1309,"","","295"
"9731",781.541348775754,781.541348775754,781.541348775754,8025.73037320348,8025.73037320348,8025.73037320348,1,0,0,1,1894,1730,1819,1888,1871,1986,1692,1730,1656,"","","295"
"9732",805.541701303944,805.541701303944,805.541701303944,8035.73473933068,8035.73473933068,8035.73473933068,1,0,0,1,1099,1051,1136,1171,1172,1160,1043,1195,1023,"","","295"
"9733",891.584638153242,891.584638153242,891.584638153242,8023.72951877844,8023.72951877844,8023.72951877844,1,0,0,1,1186,1154,1197,1179,1207,1261,1092,1204,1088,"","","295"
"9734",745.478730313594,745.476142841247,745.479307946179,8003.72132663219,7996.90817720222,8005.11005281579,3,0,2,1,1460,1362,1344,1497,1628,1550,1377,1433,1246,"","","364"
"9735",745.487985263571,745.487985263571,745.487985263571,8041.73843125544,8041.73843125544,8041.73843125544,1,0,0,1,991,896,907,945,980,942,890,901,835,"","","295"
"9736",643.468822915851,643.468822915851,643.468822915851,8043.73834351508,8043.73834351508,8043.73834351508,1,0,0,1,1072,979,973,995,1112,1078,982,1043,990,"","","295"
"9737",843.556260645326,843.556260645326,843.556260645326,8023.72951877844,8023.72951877844,8023.72951877844,1,0,0,1,1839,1770,1758,1891,1958,1818,1793,1711,1684,"","","295"
"9738",807.593653014122,807.593653014122,807.593653014122,8055.74393146324,8055.74393146324,8055.74393146324,1,0,0,1,1233,1180,1189,1264,1257,1245,1171,1206,1131,"","","373"
"9739",963.63292589051,963.63292589051,963.63292589051,8033.73385365608,8033.73385365608,8033.73385365608,1,0,0,1,1161,1129,1124,1177,1194,1259,1101,1203,1070,"","","295"
"9740",987.668170276483,987.668170276483,987.668170276483,8051.7430428349,8051.7430428349,8051.7430428349,1,0,0,1,1351,1239,1281,1369,1303,1412,1231,1330,1215,"","","373"
"9741",995.653802864051,995.648314997783,995.655075175994,8012.99557315248,8009.72271843854,8019.33569967803,3,0,2,1,1467,1335,1377,1405,1421,1451,1310,1328,1327,"","","364"
"9742",837.611395818226,837.611395818226,837.611395818226,8055.74393146324,8055.74393146324,8055.74393146324,1,0,0,1,1634,1495,1610,1693,1701,1684,1579,1563,1635,"","","373"
"9743",923.655879179726,923.654091731976,923.660161008107,8057.74488365789,8057.23632717258,8059.38354868793,3,0,2,1,1541,1388,1463,1501,1558,1579,1415,1457,1370,"","","373"
"9744",1087.73590765391,1087.73590765391,1087.73590765391,8055.74393146324,8055.74393146324,8055.74393146324,1,0,0,1,1126,1045,978,1123,1088,1104,1003,1049,1002,"","","373"
"9745",921.655615269722,921.651446686286,921.66134856451,8067.29016336262,8065.74875113615,8075.49922668008,3,1,1,1,1273,1146,1164,1276,1317,1257,1227,1237,1136,"","","279"
"9746",1001.63716742376,1001.63716742376,1001.63716742376,8005.72211665835,8005.72211665835,8005.72211665835,1,0,0,1,1587,1532,1496,1558,1570,1610,1474,1549,1464,"","","364"
"9747",587.371916901655,587.371916901655,587.371916901655,7935.67966885495,7935.67966885495,7935.67966885495,1,0,0,1,1750,1650,1636,1813,1771,1897,1572,1677,1602,"","","365"
"9748",1031.69392074428,1031.6903010717,1031.69754041685,8066.57279315386,8059.74484376229,8073.40074254543,2,0,1,1,1203,1063,1063,1064,1128,1168,1082,1087,1122,"","","279"
"9749",681.506825625865,681.502035147261,681.511616104468,8071.57523214294,8069.74972174044,8073.40074254543,2,0,1,1,1105,1021,1090,1086,1196,1155,996,1124,970,"","","279"
"9750",1019.70240885069,1019.70240885069,1019.70240885069,8077.75472566629,8077.75472566629,8077.75472566629,1,0,0,1,1011,976,980,1033,1023,1030,971,989,954,"","","279"
"9751",1073.72455431423,1073.72296210675,1073.72614652172,8065.56677608754,8055.37983651657,8075.75371565851,2,0,1,1,1098,1038,1039,1141,1140,1144,1092,1050,924,"","","279"
"9752",815.540280252849,815.536996810064,815.543563695633,8029.54322218102,8019.72683100694,8039.3596133551,2,0,1,1,1883,1825,1802,1747,1893,2016,1800,1802,1809,"","","295"
"9753",815.553482254435,815.553482254435,815.553482254435,8077.75472566629,8077.75472566629,8077.75472566629,1,0,0,1,1111,1051,1092,1122,1199,1107,1126,1226,1107,"","","279"
"9754",883.617384508517,883.617384508517,883.617384508517,8065.74875113615,8065.74875113615,8065.74875113615,1,0,0,1,1991,1889,1909,2046,2081,2080,1926,1891,1796,"","","279"
"9755",809.614267936916,809.611144865984,809.617391007848,8078.57764053628,8071.39645920846,8085.75882186409,2,0,1,1,1477,1425,1381,1533,1646,1516,1405,1466,1346,"","","279"
"9756",903.620802938211,903.618577580291,903.62302829613,8066.56813000299,8059.38354868793,8073.75271131806,2,0,1,1,1202,1130,1115,1238,1253,1253,1108,1146,1119,"","","279"
"9757",941.656051042658,941.655018484377,941.657440974823,8067.26888324256,8065.74875113615,8067.29016336262,3,0,2,1,1615,1434,1452,1520,1687,1687,1474,1467,1377,"","","279"
"9758",1025.70994003463,1025.70770576186,1025.71058748805,8075.28736032559,8059.38354868793,8079.75574131607,3,0,2,1,1404,1310,1320,1404,1389,1451,1292,1294,1271,"","","279"
"9759",1047.71159445842,1047.70873184551,1047.71445707134,8080.62902427209,8075.49922668008,8085.75882186409,2,1,0,1,958,892,894,992,966,964,911,955,858,"","","279"
"9760",1067.73515076501,1067.73515076501,1067.73515076501,8053.74298518922,8053.74298518922,8053.74298518922,1,0,0,1,1292,1214,1232,1266,1295,1325,1236,1206,1189,"","","373"
"9761",893.65457991046,893.65457991046,893.65457991046,8093.76400474628,8093.76400474628,8093.76400474628,1,0,0,1,1316,1251,1238,1292,1348,1312,1194,1228,1176,"","","279"
"9762",1127.76473900688,1127.76473900688,1127.76473900688,8091.76295030902,8091.76295030902,8091.76295030902,1,0,0,1,1029,979,950,1003,995,984,904,974,909,"","","279"
"9763",1085.74825050407,1085.74825050407,1085.74825050407,8089.7609033084,8089.7609033084,8089.7609033084,1,0,0,1,1176,1025,1104,1156,1164,1233,1111,1102,1110,"","","279"
"9764",1039.71894252143,1039.7176948473,1039.72122853879,8055.22553177319,8051.22934017316,8063.7477755123,3,0,2,1,1388,1284,1321,1401,1397,1504,1309,1368,1276,"","","373"
"9765",1039.74028836177,1039.74028836177,1039.74028836177,8103.76935801619,8103.76935801619,8103.76935801619,1,0,0,1,1318,1169,1303,1357,1278,1322,1217,1264,1214,"","","279"
"9766",981.702744829837,981.702744829837,981.702744829837,8103.76935801619,8103.76935801619,8103.76935801619,1,0,0,1,1467,1360,1287,1398,1427,1471,1352,1422,1353,"","","279"
"9767",1051.7467032536,1051.7467032536,1051.7467032536,8081.7577605995,8081.7577605995,8081.7577605995,1,0,0,1,1279,1163,1177,1215,1258,1308,1169,1202,1154,"","","279"
"9768",781.569450454003,781.567905372451,781.570995535554,8072.52338888799,8065.74875113615,8079.29802663982,2,0,1,1,1500,1457,1478,1491,1607,1560,1491,1497,1454,"","","279"
"9769",1029.68735925483,1029.68735925483,1029.68735925483,8047.73918417647,8047.73918417647,8047.73918417647,1,0,0,1,1344,1300,1313,1355,1442,1377,1297,1467,1290,"","","373"
"9770",1029.70801145482,1029.70752069738,1029.70850221225,8110.56683949733,8105.35872007671,8115.77495891796,2,0,1,1,995,898,905,973,1040,1094,899,1055,876,"","","279"
"9771",1065.7356776734,1065.7316370622,1065.73971828459,8057.49056520604,8053.23332671586,8061.74780369622,2,0,1,1,1143,1108,1119,1129,1101,1157,1070,1095,1099,"","","373"
"9772",795.594323742106,795.589624022941,795.59902346127,8081.62923159552,8077.49964132694,8085.75882186409,2,1,0,1,1441,1471,1400,1461,1508,1572,1323,1343,1250,"","","279"
"9773",637.487634794185,637.487634794185,637.487634794185,8049.74011253363,8049.74011253363,8049.74011253363,1,0,0,1,1218,1161,1211,1299,1272,1318,1168,1206,1196,"","","373"
"9774",639.481785888621,639.480481668644,639.483090108597,8030.44854250979,8025.16234568889,8035.73473933068,2,0,1,1,1851,1754,1790,1800,1881,1916,1706,1843,1673,"","","295"
"9775",639.490255844417,639.490255844417,639.490255844417,8149.79464670527,8149.79464670527,8149.79464670527,1,0,0,1,795,832,788,932,831,951,800,869,741,"","","325"
"9776",871.604697712512,871.602237070078,871.613441056406,8049.74011253363,8043.36547599881,8051.20290958821,3,0,2,1,1875,1746,1854,2038,1961,2008,1725,1861,1667,"","","373"
"9777",1039.76683913777,1039.76222108524,1039.7714571903,8133.62524500581,8133.46428794571,8133.78620206592,2,0,1,1,1209,1049,1122,1215,1187,1221,1077,1106,1088,"","","325"
"9778",623.497680922447,623.494413619604,623.50094822529,8190.68379185763,8189.54574480584,8191.82183890942,2,0,1,1,575,511,486,519,512,555,494,478,449,"","","325"
"9779",935.684573090763,935.684573090763,935.684573090763,8071.75271067316,8071.75271067316,8071.75271067316,1,0,0,1,1186,1108,1179,1230,1220,1250,1086,1188,1121,"","","279"
"9780",935.719346481309,935.719346481309,935.719346481309,8165.80439215795,8165.80439215795,8165.80439215795,1,0,0,1,1163,1111,1058,1165,1168,1183,1084,1077,1113,"","","325"
"9781",771.530596030829,771.528854067763,771.532337993895,8011.59008276279,8007.45400093495,8015.72616459063,2,1,0,1,2195,2135,2244,2223,2255,2275,2023,2196,2081,"","","364"
"9782",709.584109345663,709.583560217712,709.584658473613,8116.6466343972,8109.51280895217,8123.78045984224,2,0,1,1,1213,1164,1153,1275,1283,1277,1174,1194,1055,"","","279"
